6.994081735610961914e-01,8.473776578903198242e-01,5.636449174062363454e-08,6.501569747924804688e-01,8.283976912498474121e-01,-1.316131558269262314e-02,6.067636609077453613e-01,7.716840505599975586e-01,-2.276791073381900787e-02,5.764736533164978027e-01,7.263167500495910645e-01,-3.287496045231819153e-02,5.463423728942871094e-01,6.957828402519226074e-01,-4.327115416526794434e-02,6.170036196708679199e-01,6.556540727615356445e-01,-1.382904592901468277e-02,5.864169001579284668e-01,5.882039070129394531e-01,-3.413332626223564148e-02,5.632306337356567383e-01,5.559469461441040039e-01,-5.167771875858306885e-02,5.406572222709655762e-01,5.308076143264770508e-01,-6.428091228008270264e-02,6.426495909690856934e-01,6.346560716629028320e-01,-2.130708470940589905e-02,6.157470345497131348e-01,5.535565018653869629e-01,-3.950337320566177368e-02,5.939595699310302734e-01,5.061218142509460449e-01,-5.575587600469589233e-02,5.723983645439147949e-01,4.696176052093505859e-01,-6.750147789716720581e-02,6.728377938270568848e-01,6.362641453742980957e-01,-3.134740516543388367e-02,6.565600633621215820e-01,5.515012741088867188e-01,-5.091223493218421936e-02,6.381725072860717773e-01,5.103722810745239258e-01,-6.384195387363433838e-02,6.164304018020629883e-01,4.791879355907440186e-01,-7.248097658157348633e-02,7.070395946502685547e-01,6.576527357101440430e-01,-4.240959882736206055e-02,7.113761901855468750e-01,5.878100991249084473e-01,-6.021158397197723389e-02,7.043054103851318359e-01,5.492734313011169434e-01,-6.844744086265563965e-02,6.910459995269775391e-01,5.200665593147277832e-01,-7.376421242952346802e-02
7.059351801872253418e-01,6.724885702133178711e-01,1.695278228908136953e-07,6.553640961647033691e-01,6.692824959754943848e-01,-1.656346768140792847e-02,6.106572151184082031e-01,6.121143102645874023e-01,-2.432085573673248291e-02,5.825330615043640137e-01,5.563836097717285156e-01,-3.132847696542739868e-02,5.552721619606018066e-01,5.158623456954956055e-01,-3.801523149013519287e-02,6.227029561996459961e-01,4.922854006290435791e-01,-1.197854429483413696e-02,5.925136804580688477e-01,4.255247116088867188e-01,-2.868825197219848633e-02,5.703805685043334961e-01,3.888072073459625244e-01,-4.367818310856819153e-02,5.492499470710754395e-01,3.601093292236328125e-01,-5.474786087870597839e-02,6.493122577667236328e-01,4.652363061904907227e-01,-1.683833263814449310e-02,6.240592002868652344e-01,3.796446323394775391e-01,-3.111903928220272064e-02,6.014174222946166992e-01,3.281373083591461182e-01,-4.565060883760452271e-02,5.794695615768432617e-01,2.892431020736694336e-01,-5.605299398303031921e-02,6.794996261596679688e-01,4.603602886199951172e-01,-2.449321746826171875e-02,6.611866354942321777e-01,3.712958097457885742e-01,-4.057848453521728516e-02,6.413800716400146484e-01,3.232519328594207764e-01,-5.212941020727157593e-02,6.205490231513977051e-01,2.851639389991760254e-01,-5.992102622985839844e-02,7.132031321525573730e-01,4.757600724697113037e-01,-3.360841423273086548e-02,7.142857313156127930e-01,4.041722416877746582e-01,-4.916352778673171997e-02,7.070357203483581543e-01,3.612528741359710693e-01,-5.585119128227233887e-02,6.961035132408142090e-01,3.273647427558898926e-01,-5.980073288083076477e-02
7.233292460441589355e-01,5.990613698959350586e-01,3.251086582167772576e-07,6.573057770729064941e-01,5.618182420730590820e-01,-7.182277739048004150e-03,6.120857596397399902e-01,5.068193078041076660e-01,-7.069868035614490509e-03,5.815781354904174805e-01,4.491643309593200684e-01,-9.229899384081363678e-03,5.529605150222778320e-01,4.051902294158935547e-01,-1.050482038408517838e-02,6.171602010726928711e-01,4.060488641262054443e-01,2.266403473913669586e-02,5.871626734733581543e-01,3.457036614418029785e-01,1.830312423408031464e-02,5.688610076904296875e-01,3.048071861267089844e-01,7.953809574246406555e-03,5.530183315277099609e-01,2.657954096794128418e-01,-6.411258364096283913e-04,6.390768885612487793e-01,3.786938786506652832e-01,1.860357075929641724e-02,6.156333684921264648e-01,3.060977160930633545e-01,1.704700849950313568e-02,5.998425483703613281e-01,2.605371177196502686e-01,7.105187047272920609e-03,5.859172344207763672e-01,2.224151194095611572e-01,-1.146123046055436134e-03,6.637462377548217773e-01,3.661689758300781250e-01,1.076021138578653336e-02,6.441886425018310547e-01,2.958432734012603760e-01,7.068526931107044220e-03,6.277955174446105957e-01,2.493470311164855957e-01,-1.989354350371286273e-04,6.118309497833251953e-01,2.093494236469268799e-01,-6.395066622644662857e-03,6.935541629791259766e-01,3.686965107917785645e-01,1.130400807596743107e-03,6.869980096817016602e-01,3.025701344013214111e-01,-1.709897536784410477e-03,6.795729398727416992e-01,2.617399990558624268e-01,-3.314634319394826889e-03,6.713926196098327637e-01,2.232272624969482422e-01,-4.793668631464242935e-03
6.969144344329833984e-01,5.358234047889709473e-01,2.553144042849453399e-07,6.386305689811706543e-01,5.218286514282226562e-01,-9.404466487467288971e-03,5.945277214050292969e-01,4.750488996505737305e-01,-1.230605784803628922e-02,5.657711029052734375e-01,4.238383471965789795e-01,-1.654659397900104523e-02,5.394789576530456543e-01,3.833958804607391357e-01,-2.077494375407695770e-02,5.994857549667358398e-01,3.707908093929290771e-01,7.137912791222333908e-03,5.703323483467102051e-01,3.160034120082855225e-01,-2.639460144564509392e-03,5.500894784927368164e-01,2.808582186698913574e-01,-1.396536920219659805e-02,5.323398113250732422e-01,2.477901875972747803e-01,-2.300316840410232544e-02,6.206703782081604004e-01,3.383633792400360107e-01,1.566047547385096550e-03,5.950393676757812500e-01,2.610498666763305664e-01,-6.321315187960863113e-03,5.745489597320556641e-01,2.146670073270797729e-01,-1.684631034731864929e-02,5.555580854415893555e-01,1.754052937030792236e-01,-2.520361170172691345e-02,6.447787284851074219e-01,3.249909877777099609e-01,-7.370326202362775803e-03,6.235815286636352539e-01,2.480214089155197144e-01,-1.748883724212646484e-02,6.053222417831420898e-01,2.057388424873352051e-01,-2.582668885588645935e-02,5.861399173736572266e-01,1.707510352134704590e-01,-3.224142640829086304e-02,6.739174723625183105e-01,3.269659578800201416e-01,-1.787755638360977173e-02,6.698648333549499512e-01,2.605983912944793701e-01,-2.682100795209407806e-02,6.620098352432250977e-01,2.201060205698013306e-01,-3.104467876255512238e-02,6.508102416992187500e-01,1.860215216875076294e-01,-3.436069563031196594e-02
6.817821264266967773e-01,5.262269377708435059e-01,1.070065778208117990e-07,6.321899294853210449e-01,5.219790935516357422e-01,-9.126806631684303284e-03,5.888394713401794434e-01,4.766786396503448486e-01,-1.125057134777307510e-02,5.620552897453308105e-01,4.279552996158599854e-01,-1.427195314317941666e-02,5.367206931114196777e-01,3.946320414543151855e-01,-1.711274124681949615e-02,5.941433906555175781e-01,3.714364171028137207e-01,3.660962451249361038e-03,5.649250745773315430e-01,3.184220790863037109e-01,-5.606108810752630234e-03,5.449102520942687988e-01,2.885884940624237061e-01,-1.547355670481920242e-02,5.266095399856567383e-01,2.612475454807281494e-01,-2.349834144115447998e-02,6.137149930000305176e-01,3.417838215827941895e-01,-9.447213378734886646e-04,5.866500139236450195e-01,2.692046165466308594e-01,-8.653586730360984802e-03,5.672309398651123047e-01,2.278598546981811523e-01,-1.785710826516151428e-02,5.485162734985351562e-01,1.938031613826751709e-01,-2.539012394845485687e-02,6.363030076026916504e-01,3.289473652839660645e-01,-8.488904684782028198e-03,6.140075325965881348e-01,2.577967941761016846e-01,-1.824982836842536926e-02,5.955825448036193848e-01,2.188950031995773315e-01,-2.637844718992710114e-02,5.756393671035766602e-01,1.881915181875228882e-01,-3.275093063712120056e-02,6.628515124320983887e-01,3.286398947238922119e-01,-1.746513508260250092e-02,6.569210290908813477e-01,2.667638659477233887e-01,-2.661013789474964142e-02,6.469349265098571777e-01,2.301519066095352173e-01,-3.195208683609962463e-02,6.332730054855346680e-01,2.003703564405441284e-01,-3.627964481711387634e-02
6.740612387657165527e-01,5.399752855300903320e-01,8.812615703845949611e-08,6.271615624427795410e-01,5.346856117248535156e-01,-9.965325705707073212e-03,5.866022706031799316e-01,4.896755516529083252e-01,-1.370425242930650711e-02,5.608304142951965332e-01,4.434644281864166260e-01,-1.823601871728897095e-02,5.349735021591186523e-01,4.139745533466339111e-01,-2.259966358542442322e-02,5.936098098754882812e-01,3.903895318508148193e-01,8.435891359113156796e-04,5.659369826316833496e-01,3.364449143409729004e-01,-9.831154718995094299e-03,5.460948348045349121e-01,3.069940209388732910e-01,-2.038337662816047668e-02,5.275276303291320801e-01,2.817340493202209473e-01,-2.862743474543094635e-02,6.116676926612854004e-01,3.630842566490173340e-01,-3.765406785532832146e-03,5.872189998626708984e-01,2.891219258308410645e-01,-1.343212928622961044e-02,5.668223500251770020e-01,2.467881292104721069e-01,-2.300606667995452881e-02,5.472741723060607910e-01,2.142528444528579712e-01,-3.026637248694896698e-02,6.320608258247375488e-01,3.518937528133392334e-01,-1.126816123723983765e-02,6.121367812156677246e-01,2.808980047702789307e-01,-2.223143354058265686e-02,5.935459733009338379e-01,2.427616417407989502e-01,-2.990516647696495056e-02,5.731691122055053711e-01,2.138187885284423828e-01,-3.546002507209777832e-02,6.566900610923767090e-01,3.526413440704345703e-01,-2.026966027915477753e-02,6.519190073013305664e-01,2.918922901153564453e-01,-3.003259189426898956e-02,6.404507160186767578e-01,2.574295401573181152e-01,-3.496330231428146362e-02,6.245827078819274902e-01,2.314835190773010254e-01,-3.865502402186393738e-02
6.639824509620666504e-01,5.622390508651733398e-01,6.386472506392237847e-08,6.198210716247558594e-01,5.554291009902954102e-01,-9.042658843100070953e-03,5.812971591949462891e-01,5.107660889625549316e-01,-1.248856261372566223e-02,5.564051270484924316e-01,4.679045081138610840e-01,-1.678975671529769897e-02,5.317909717559814453e-01,4.391624629497528076e-01,-2.105114422738552094e-02,5.903873443603515625e-01,4.159917235374450684e-01,9.234800236299633980e-04,5.631479620933532715e-01,3.626182079315185547e-01,-9.677778929471969604e-03,5.429934263229370117e-01,3.354349434375762939e-01,-2.025534398853778839e-02,5.243027210235595703e-01,3.134336471557617188e-01,-2.810304425656795502e-02,6.065011024475097656e-01,3.903010189533233643e-01,-3.632597159594297409e-03,5.817747116088867188e-01,3.165832161903381348e-01,-1.235968433320522308e-02,5.605431795120239258e-01,2.763532102108001709e-01,-2.142119780182838440e-02,5.409913063049316406e-01,2.467152774333953857e-01,-2.831798978149890900e-02,6.248056888580322266e-01,3.797236084938049316e-01,-1.082810666412115097e-02,6.050413846969604492e-01,3.071400523185729980e-01,-2.031919360160827637e-02,5.863381624221801758e-01,2.707883417606353760e-01,-2.722054161131381989e-02,5.664464831352233887e-01,2.447135597467422485e-01,-3.231913223862648010e-02,6.467415094375610352e-01,3.815128505229949951e-01,-1.943780854344367981e-02,6.409192085266113281e-01,3.212018907070159912e-01,-2.781809121370315552e-02,6.292797327041625977e-01,2.881774604320526123e-01,-3.167993202805519104e-02,6.136266589164733887e-01,2.644968032836914062e-01,-3.460193052887916565e-02
6.557402610778808594e-01,5.898136496543884277e-01,1.899873502964055660e-08,6.134361624717712402e-01,5.819392800331115723e-01,-7.015886250883340836e-03,5.769004821777343750e-01,5.392991900444030762e-01,-9.564571082592010498e-03,5.530173182487487793e-01,5.019837617874145508e-01,-1.338380295783281326e-02,5.302888751029968262e-01,4.766235351562500000e-01,-1.724123582243919373e-02,5.851858258247375488e-01,4.472726881504058838e-01,3.140188055112957954e-03,5.583857893943786621e-01,3.966800570487976074e-01,-7.608641404658555984e-03,5.371108055114746094e-01,3.730169236660003662e-01,-1.855438575148582458e-02,5.177936553955078125e-01,3.569146096706390381e-01,-2.610177174210548401e-02,5.990217924118041992e-01,4.242858290672302246e-01,-1.724831643514335155e-03,5.745871067047119141e-01,3.540932536125183105e-01,-9.643044322729110718e-03,5.524010062217712402e-01,3.153508305549621582e-01,-1.843633130192756653e-02,5.321817398071289062e-01,2.877882122993469238e-01,-2.515624836087226868e-02,6.153647899627685547e-01,4.147898852825164795e-01,-9.103354066610336304e-03,5.970996618270874023e-01,3.459013104438781738e-01,-1.699830405414104462e-02,5.780524611473083496e-01,3.110485672950744629e-01,-2.340318262577056885e-02,5.582327842712402344e-01,2.860888838768005371e-01,-2.834391221404075623e-02,6.347546577453613281e-01,4.176461398601531982e-01,-1.785932481288909912e-02,6.286352872848510742e-01,3.619844019412994385e-01,-2.458506077527999878e-02,6.165632605552673340e-01,3.302780389785766602e-01,-2.773968689143657684e-02,6.010199785232543945e-01,3.078654706478118896e-01,-3.028601408004760742e-02
6.467799544334411621e-01,6.165851354598999023e-01,-1.264737825579231867e-08,6.066129207611083984e-01,6.105912923812866211e-01,-7.100446149706840515e-03,5.731059908866882324e-01,5.707203745841979980e-01,-1.061806268990039825e-02,5.506780147552490234e-01,5.373944640159606934e-01,-1.548221800476312637e-02,5.291161537170410156e-01,5.162368416786193848e-01,-2.040404453873634338e-02,5.792877674102783203e-01,4.829227328300476074e-01,1.014989800751209259e-03,5.536102056503295898e-01,4.354567527770996094e-01,-1.063236128538846970e-02,5.317111611366271973e-01,4.148443639278411865e-01,-2.216061204671859741e-02,5.120943188667297363e-01,4.011209011077880859e-01,-3.006626479327678680e-02,5.911502838134765625e-01,4.623593688011169434e-01,-3.887067316100001335e-03,5.672852993011474609e-01,3.960087001323699951e-01,-1.293595414608716965e-02,5.435646176338195801e-01,3.622266352176666260e-01,-2.208008803427219391e-02,5.222064852714538574e-01,3.373123109340667725e-01,-2.917553856968879700e-02,6.048135757446289062e-01,4.544535875320434570e-01,-1.121203135699033737e-02,5.872206091880798340e-01,3.879539966583251953e-01,-2.005306258797645569e-02,5.654867887496948242e-01,3.580462038516998291e-01,-2.701716870069503784e-02,5.445286631584167480e-01,3.383216857910156250e-01,-3.219541162252426147e-02,6.211982965469360352e-01,4.580953121185302734e-01,-1.990085095167160034e-02,6.121428608894348145e-01,4.021502733230590820e-01,-2.723077498376369476e-02,5.963127017021179199e-01,3.783854544162750244e-01,-3.069454059004783630e-02,5.782741308212280273e-01,3.676369190216064453e-01,-3.341136872768402100e-02
6.395909190177917480e-01,6.419989466667175293e-01,-3.698901096527151822e-08,6.026099324226379395e-01,6.380076408386230469e-01,-2.999828429892659187e-03,5.719357728958129883e-01,6.009963154792785645e-01,-4.575345665216445923e-03,5.519724488258361816e-01,5.722398161888122559e-01,-8.191110566258430481e-03,5.315806269645690918e-01,5.524228215217590332e-01,-1.183241605758666992e-02,5.722203850746154785e-01,5.089578032493591309e-01,6.737803108990192413e-03,5.493670105934143066e-01,4.679798185825347900e-01,-1.959297573193907738e-03,5.288369655609130859e-01,4.498712718486785889e-01,-1.150784082710742950e-02,5.092196464538574219e-01,4.384483397006988525e-01,-1.855882257223129272e-02,5.804873704910278320e-01,4.928558766841888428e-01,3.609010600484907627e-04,5.570057630538940430e-01,4.362022876739501953e-01,-7.002232130616903305e-03,5.334864258766174316e-01,4.085265994071960449e-01,-1.478080637753009796e-02,5.109490156173706055e-01,3.880403935909271240e-01,-2.087598107755184174e-02,5.910406708717346191e-01,4.880176186561584473e-01,-8.241313509643077850e-03,5.715610980987548828e-01,4.294898211956024170e-01,-1.608522608876228333e-02,5.488722324371337891e-01,4.031738340854644775e-01,-2.227575890719890594e-02,5.269632935523986816e-01,3.858915567398071289e-01,-2.682069689035415649e-02,6.035948991775512695e-01,4.936522543430328369e-01,-1.788154803216457367e-02,5.900818109512329102e-01,4.459015130996704102e-01,-2.420432865619659424e-02,5.732289552688598633e-01,4.253945052623748779e-01,-2.721776999533176422e-02,5.554875731468200684e-01,4.152693450450897217e-01,-2.965079247951507568e-02
